TOA5,DU_W1_Wired,CR300,10972,CR300-CELL210.Std.08.01,CPU:CR300_SRW3_RADIO.CR300,45746,SRW3_Sample,,
TIMESTAMP,RECORD,BattV,BP_kPa,Depth_10_1,Temp_10_1,EC_10_1,Depth_10_2,Temp_10_2,EC_10_2
TS,RN,Volts,kPa,mm,Deg C,uS/m,mm,Deg C,uS/m
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
10/7/2021 17:20,15975,11.81,99.15224,NAN,0,0,7999,16.1,251
10/7/2021 17:30,15976,11.79,99.16201,NAN,0,0,7999,16.1,250
10/7/2021 17:40,15977,11.8,99.15707,NAN,0,0,7999,16.2,251
10/7/2021 17:50,15978,11.77,99.16186,NAN,0,0,7999,16.2,249
10/7/2021 18:00,15979,11.77,99.15215,NAN,0,0,7999,16.2,251
10/7/2021 18:10,15980,11.76,99.15252,NAN,0,0,7999,16.2,251
10/7/2021 18:20,15981,11.78,99.13918,NAN,0,0,7999,16.2,251
10/7/2021 18:30,15982,11.76,99.12467,NAN,0,0,7999,16.2,251
10/7/2021 18:40,15983,11.78,99.12038,NAN,0,0,7999,16.2,250
10/7/2021 18:50,15984,11.76,99.12838,NAN,0,0,7999,16.1,253
10/7/2021 19:00,15985,11.76,99.12601,NAN,0,0,7999,16.1,250
10/7/2021 19:10,15986,11.76,99.15836,NAN,0,0,7999,16.1,250
10/7/2021 19:20,15987,11.76,99.15126,NAN,0,0,7999,16.2,251
10/7/2021 19:30,15988,11.78,99.1778,NAN,0,0,7999,16.1,253
10/7/2021 19:40,15989,11.75,99.18373,NAN,0,0,7999,16.1,250
10/7/2021 19:50,15990,11.76,99.19212,NAN,0,0,7999,16.1,252
10/7/2021 20:00,15991,11.74,99.18957,NAN,0,0,7999,16,253
10/7/2021 20:10,15992,11.75,99.19375,NAN,0,0,7999,16.1,252
10/7/2021 20:20,15993,11.77,99.17934,NAN,0,0,7999,16.1,252
10/7/2021 20:30,15994,11.75,99.16353,NAN,0,0,7999,16.1,252
10/7/2021 20:40,15995,11.75,99.16271,NAN,0,0,7999,16.1,251
10/7/2021 20:50,15996,11.77,99.15627,NAN,0,0,7999,16.1,251
10/7/2021 21:00,15997,11.75,99.16186,NAN,0,0,7999,16.1,251
10/7/2021 21:10,15998,11.75,99.15417,NAN,0,0,7999,16.1,251
10/7/2021 21:20,15999,11.75,99.13155,NAN,0,0,7999,16.2,251
10/7/2021 21:30,16000,11.75,99.11564,NAN,0,0,7999,16.2,248
10/7/2021 21:40,16001,11.75,99.09006,NAN,0,0,7999,16.1,252
10/7/2021 21:50,16002,11.75,99.09585,NAN,0,0,7999,16.1,249
10/7/2021 22:00,16003,11.73,99.09279,NAN,0,0,7999,16.1,252
10/7/2021 22:10,16004,11.74,99.08971,NAN,0,0,7999,16.1,251
10/7/2021 22:20,16005,11.66,99.10616,NAN,0,0,7999,16.1,249
10/7/2021 22:30,16006,11.75,99.10277,NAN,0,0,7999,16.1,250
10/7/2021 22:40,16007,11.73,99.10851,NAN,0,0,7999,16.1,249
10/7/2021 22:50,16008,11.74,99.11802,NAN,0,0,7999,16.2,250
10/7/2021 23:00,16009,11.74,99.0808,NAN,0,0,7999,16.2,252
10/7/2021 23:10,16010,11.74,99.10522,NAN,0,0,7999,16.2,250
10/7/2021 23:20,16011,11.74,99.09613,NAN,0,0,7999,16.2,251
10/7/2021 23:30,16012,11.73,99.10471,NAN,0,0,7999,16.2,246
10/7/2021 23:40,16013,11.73,99.09538,NAN,0,0,7999,16.2,251
10/7/2021 23:50,16014,11.76,99.09386,NAN,0,0,7999,16.2,251
10/8/2021 0:00,16015,11.74,99.09861,NAN,0,0,7999,16.1,250
10/8/2021 0:10,16016,11.73,99.11385,NAN,0,0,7999,16.1,249
10/8/2021 0:20,16017,11.74,99.10348,NAN,0,0,7999,16.1,249
10/8/2021 0:30,16018,11.73,99.08893,NAN,0,0,7999,16.1,247
10/8/2021 0:40,16019,11.75,99.07893,NAN,0,0,7999,16.1,251
10/8/2021 0:50,16020,11.72,99.08569,NAN,0,0,7999,16.1,253
10/8/2021 1:00,16021,11.72,99.08606,NAN,0,0,7999,16.1,250
10/8/2021 1:10,16022,11.72,99.07688,NAN,0,0,7999,16.1,251
10/8/2021 1:20,16023,11.73,99.08131,NAN,0,0,7999,16.1,251
10/8/2021 1:30,16024,11.73,99.06699,NAN,0,0,7999,16.1,251
10/8/2021 1:40,16025,11.74,99.06238,NAN,0,0,7999,16.1,253
10/8/2021 1:50,16026,11.73,99.05285,NAN,0,0,7999,16.1,252
10/8/2021 2:00,16027,11.71,99.05103,NAN,0,0,7999,16.1,248
10/8/2021 2:10,16028,11.73,99.04183,NAN,0,0,7999,16.1,250
10/8/2021 2:20,16029,11.72,99.04411,NAN,0,0,7999,16.1,252
10/8/2021 2:30,16030,11.73,99.05286,NAN,0,0,7999,16.1,252
10/8/2021 2:40,16031,11.73,99.04492,NAN,0,0,7999,16.1,252
10/8/2021 2:50,16032,11.72,99.05476,NAN,0,0,7999,16.1,250
10/8/2021 3:00,16033,11.74,99.03915,NAN,0,0,7999,16.1,252
10/8/2021 3:10,16034,11.75,99.02419,NAN,0,0,7999,16.1,252
10/8/2021 3:20,16035,11.72,99.0035,NAN,0,0,7999,16.1,250
10/8/2021 3:30,16036,11.72,98.99541,NAN,0,0,7999,16.1,251
10/8/2021 3:40,16037,11.72,98.97105,NAN,0,0,7999,16.1,251
10/8/2021 3:50,16038,11.74,98.97107,NAN,0,0,7999,16.1,251
10/8/2021 4:00,16039,11.73,98.97021,NAN,0,0,7999,16.1,253
10/8/2021 4:10,16040,11.72,98.96801,NAN,0,0,7999,16.1,250
10/8/2021 4:20,16041,11.72,98.96819,NAN,0,0,7999,16.1,249
10/8/2021 4:30,16042,11.73,98.97349,NAN,0,0,7999,16.1,252
10/8/2021 4:40,16043,11.74,98.96716,NAN,0,0,7999,16.1,248
10/8/2021 4:50,16044,11.72,98.9825,NAN,0,0,7999,16.1,251
10/8/2021 5:00,16045,11.71,98.99001,NAN,0,0,7999,16.1,251
10/8/2021 5:10,16046,11.71,98.98395,NAN,0,0,7999,16.1,251
10/8/2021 5:20,16047,11.72,98.99377,NAN,0,0,7999,16.1,247
10/8/2021 5:30,16048,11.71,98.98937,NAN,0,0,7999,16.1,252
10/8/2021 5:40,16049,11.71,98.98667,NAN,0,0,7999,16.1,251
10/8/2021 5:50,16050,11.71,98.98569,NAN,0,0,7999,16.1,251
10/8/2021 6:00,16051,11.72,98.9943,NAN,0,0,7999,16.1,251
10/8/2021 6:10,16052,11.7,99.01625,NAN,0,0,7999,16.1,251
10/8/2021 6:20,16053,11.7,99.01775,NAN,0,0,7999,16.1,250
10/8/2021 6:30,16054,11.74,99.01209,NAN,0,0,7999,16.1,252
10/8/2021 6:40,16055,11.73,99.02402,NAN,0,0,7999,16.1,251
10/8/2021 6:50,16056,11.72,99.00301,NAN,0,0,7999,16.1,247
10/8/2021 7:00,16057,11.71,99.01611,NAN,0,0,7999,16.1,251
10/8/2021 7:10,16058,11.69,99.01057,NAN,0,0,7999,16.2,251
10/8/2021 7:20,16059,11.73,99.01714,NAN,0,0,7999,16.2,251
10/8/2021 7:30,16060,11.72,99.00555,NAN,0,0,7999,16.2,251
10/8/2021 7:40,16061,11.7,99.00212,NAN,0,0,7999,16.2,250
10/8/2021 7:50,16062,11.71,98.98175,NAN,0,0,7999,16.2,252
10/8/2021 8:00,16063,11.71,98.98258,NAN,0,0,7999,16.2,249
10/8/2021 8:10,16064,11.71,99.00716,NAN,0,0,7999,16.2,252
10/8/2021 8:20,16065,11.71,99.02511,NAN,0,0,7999,16.1,250
10/8/2021 8:30,16066,11.71,99.04286,NAN,0,0,7999,16.2,251
10/8/2021 8:40,16067,11.7,99.07203,NAN,0,0,7999,16.2,251
10/8/2021 8:50,16068,11.7,99.0976,NAN,0,0,7999,16.2,252
10/8/2021 9:00,16069,11.7,99.10632,NAN,0,0,7999,16.2,250
10/8/2021 9:10,16070,11.72,99.09057,NAN,0,0,7999,16.2,251
10/8/2021 9:20,16071,11.73,99.07187,NAN,0,0,7999,16.2,251
10/8/2021 9:30,16072,11.72,99.0792,NAN,0,0,7999,16.2,251
10/8/2021 9:40,16073,11.71,99.10143,NAN,0,0,7999,16.2,251
10/8/2021 9:50,16074,11.73,99.12408,NAN,0,0,7999,16.2,251
10/8/2021 10:00,16075,11.73,99.13545,NAN,0,0,7999,16.2,252
10/8/2021 10:10,16076,11.69,99.13424,NAN,0,0,7999,16.2,250
10/8/2021 10:20,16077,11.69,99.14532,NAN,0,0,7999,16.2,250
10/8/2021 10:30,16078,11.71,99.16296,NAN,0,0,7999,16.2,251
10/8/2021 10:40,16079,11.69,99.16279,NAN,0,0,7999,16.2,252
10/8/2021 10:50,16080,11.71,99.14318,NAN,0,0,7999,16.2,250
10/8/2021 11:00,16081,11.7,99.12267,NAN,0,0,7999,16.1,252
10/8/2021 11:10,16082,11.71,99.07995,NAN,0,0,7999,16.1,252
10/8/2021 11:20,16083,11.71,99.07137,NAN,0,0,7999,16.1,252
10/8/2021 11:30,16084,11.69,99.07013,NAN,0,0,7999,16.1,250
10/8/2021 11:40,16085,11.69,99.06337,NAN,0,0,7999,16.1,250
10/8/2021 11:50,16086,11.7,99.064,NAN,0,0,7999,16.2,250
10/8/2021 12:00,16087,11.73,99.07401,NAN,0,0,7999,16.1,251
10/8/2021 12:10,16088,11.71,99.07771,NAN,0,0,7999,16.1,251
10/8/2021 12:20,16089,11.69,99.09832,NAN,0,0,7999,16.1,250
10/8/2021 12:30,16090,11.69,99.11321,NAN,0,0,7999,16.1,252
10/8/2021 12:40,16091,11.71,99.09608,NAN,0,0,7999,16.1,251
10/8/2021 12:50,16092,11.7,99.07227,NAN,0,0,7999,16.1,247
10/8/2021 13:00,16093,11.7,99.04838,NAN,0,0,7999,16.1,249
10/8/2021 13:10,16094,11.7,99.04652,NAN,0,0,7999,16.1,250
10/8/2021 13:20,16095,11.7,99.03051,NAN,0,0,7999,16.1,251
10/8/2021 13:30,16096,11.71,98.99704,NAN,0,0,7999,16.1,250
10/8/2021 13:40,16097,11.7,98.9786,NAN,0,0,7999,16.1,252
10/8/2021 13:50,16098,11.69,98.94462,NAN,0,0,7999,16.1,251
10/8/2021 14:00,16099,11.69,98.94748,NAN,0,0,7999,16.1,249
10/8/2021 14:10,16100,11.7,98.93869,NAN,0,0,7999,16.1,251
10/8/2021 14:20,16101,11.77,98.90071,NAN,0,0,7999,16.1,247
10/8/2021 14:30,16102,11.77,98.89184,NAN,0,0,7999,16.1,251
10/8/2021 14:40,16103,11.7,98.87124,NAN,0,0,7999,16.1,250
10/8/2021 14:50,16104,11.69,98.79,NAN,0,0,7999,16.1,252
10/8/2021 15:00,16105,11.7,98.82327,NAN,0,0,7999,16.1,252
10/8/2021 15:10,16106,11.72,98.81679,NAN,0,0,7999,16.1,250
10/8/2021 15:20,16107,11.69,98.8776,NAN,0,0,7999,16.1,251
10/8/2021 15:30,16108,11.69,98.898,NAN,0,0,7999,16.1,249
10/8/2021 15:40,16109,11.7,98.89359,NAN,0,0,7999,16.1,251
10/8/2021 15:50,16110,11.67,98.90031,NAN,0,0,7999,16.1,253
10/8/2021 16:00,16111,11.7,98.91141,NAN,0,0,7999,16.1,251
10/8/2021 16:10,16112,11.69,98.88615,NAN,0,0,7999,16.1,251
10/8/2021 16:20,16113,11.67,98.88052,NAN,0,0,7999,16.1,249
10/8/2021 16:30,16114,11.68,98.86879,NAN,0,0,7999,16.1,248
10/8/2021 16:40,16115,11.67,98.86094,NAN,0,0,7999,16.1,251
10/8/2021 16:50,16116,11.7,98.8594,NAN,0,0,7999,16.1,251
10/8/2021 17:00,16117,11.68,98.85764,NAN,0,0,7999,16.1,250
10/8/2021 17:10,16118,11.68,98.8614,NAN,0,0,7999,16.1,249
10/8/2021 17:20,16119,11.72,98.84774,NAN,0,0,7999,16.1,251
10/8/2021 17:30,16120,11.74,98.82578,NAN,0,0,7999,16.1,251
10/8/2021 17:40,16121,11.72,98.81423,NAN,0,0,7999,16.1,251
10/8/2021 17:50,16122,11.7,98.81986,NAN,0,0,7999,16.1,253
10/8/2021 18:00,16123,11.71,98.81631,NAN,0,0,7999,16.1,250
10/8/2021 18:10,16124,11.69,98.81512,NAN,0,0,7999,16.1,253
10/8/2021 18:20,16125,11.69,98.8276,NAN,0,0,7999,16.1,252
10/8/2021 18:30,16126,11.66,98.82574,NAN,0,0,7999,16.1,253
10/8/2021 18:40,16127,11.69,98.82528,NAN,0,0,7999,16.1,251
10/8/2021 18:50,16128,11.66,98.82722,NAN,0,0,7999,16.1,250
10/8/2021 19:00,16129,11.67,98.82869,NAN,0,0,7999,16.1,251
10/8/2021 19:10,16130,11.69,98.83356,NAN,0,0,7999,16.1,248
10/8/2021 19:20,16131,11.67,98.83656,NAN,0,0,7999,16.1,250
10/8/2021 19:30,16132,11.67,98.85372,NAN,0,0,7999,16.1,250
10/8/2021 19:40,16133,11.67,98.856,NAN,0,0,7999,16.1,250
10/8/2021 19:50,16134,11.67,98.85789,NAN,0,0,7999,16.1,251
10/8/2021 20:00,16135,11.67,98.86819,NAN,0,0,7999,16.1,251
10/8/2021 20:10,16136,11.65,98.88109,NAN,0,0,7999,16.1,252
10/8/2021 20:20,16137,11.66,98.882,NAN,0,0,7999,16.1,249
10/8/2021 20:30,16138,11.67,98.88889,NAN,0,0,7999,16.1,249
10/8/2021 20:40,16139,11.68,98.8828,NAN,0,0,7999,16.1,251
10/8/2021 20:50,16140,11.68,98.88262,NAN,0,0,7999,16.1,248
10/8/2021 21:00,16141,11.65,98.88378,NAN,0,0,7999,16.2,251
10/8/2021 21:10,16142,11.66,98.88973,NAN,0,0,7999,16.2,249
10/8/2021 21:20,16143,11.67,98.88772,NAN,0,0,7999,16.2,249
10/8/2021 21:30,16144,11.64,98.88673,NAN,0,0,7999,16.2,251
10/8/2021 21:40,16145,11.64,98.88598,NAN,0,0,7999,16.2,247
10/8/2021 21:50,16146,11.68,98.893,NAN,0,0,7999,16.2,250
10/8/2021 22:00,16147,11.66,98.89962,NAN,0,0,7999,16.2,250
10/8/2021 22:10,16148,11.67,98.90905,NAN,0,0,7999,16.2,248
10/8/2021 22:20,16149,11.65,98.91485,NAN,0,0,7999,16.1,252
10/8/2021 22:30,16150,11.64,98.91531,NAN,0,0,7999,16.1,249
10/8/2021 22:40,16151,11.64,98.89673,NAN,0,0,7999,16.1,248
10/8/2021 22:50,16152,11.65,98.88528,NAN,0,0,7999,16.1,250
10/8/2021 23:00,16153,11.64,98.87681,NAN,0,0,7999,16.1,252
10/8/2021 23:10,16154,11.64,98.88196,NAN,0,0,7999,16.1,252
10/8/2021 23:20,16155,11.63,98.87724,NAN,0,0,7999,16.1,250
10/8/2021 23:30,16156,11.66,98.88255,NAN,0,0,7999,16.1,252
10/8/2021 23:40,16157,11.65,98.87682,NAN,0,0,7999,16.1,250
10/8/2021 23:50,16158,11.66,98.8744,NAN,0,0,7999,16.1,250
10/9/2021 0:00,16159,11.65,98.87228,NAN,0,0,7999,16.1,249
10/9/2021 0:10,16160,11.65,98.87187,NAN,0,0,7999,16.1,249
10/9/2021 0:20,16161,11.65,98.87315,NAN,0,0,7999,16.1,248
10/9/2021 0:30,16162,11.64,98.85182,NAN,0,0,7999,16.1,252
10/9/2021 0:40,16163,11.63,98.8399,NAN,0,0,7999,16.1,251
10/9/2021 0:50,16164,11.64,98.84548,NAN,0,0,7999,16.1,249
10/9/2021 1:00,16165,11.64,98.83495,NAN,0,0,7999,16.1,251
10/9/2021 1:10,16166,11.64,98.8399,NAN,0,0,7999,16.1,250
10/9/2021 1:20,16167,11.64,98.83733,NAN,0,0,7999,16.1,250
10/9/2021 1:30,16168,11.64,98.81746,NAN,0,0,7999,16.2,251
10/9/2021 1:40,16169,11.64,98.81087,NAN,0,0,7999,16.2,250
10/9/2021 1:50,16170,11.66,98.80855,NAN,0,0,7999,16.2,249
10/9/2021 2:00,16171,11.63,98.81123,NAN,0,0,7999,16.2,249
10/9/2021 2:10,16172,11.63,98.81075,NAN,0,0,7999,16.2,251
10/9/2021 2:20,16173,11.64,98.80716,NAN,0,0,7999,16.2,249
10/9/2021 2:30,16174,11.63,98.80128,NAN,0,0,7999,16.2,251
10/9/2021 2:40,16175,11.64,98.80358,NAN,0,0,7999,16.2,250
10/9/2021 2:50,16176,11.65,98.80568,NAN,0,0,7999,16.2,251
10/9/2021 3:00,16177,11.64,98.79677,NAN,0,0,7999,16.2,252
10/9/2021 3:10,16178,11.63,98.80232,NAN,0,0,7999,16.2,250
10/9/2021 3:20,16179,11.62,98.79834,NAN,0,0,7999,16.2,251
10/9/2021 3:30,16180,11.65,98.79216,NAN,0,0,7999,16.2,251
10/9/2021 3:40,16181,11.62,98.77419,NAN,0,0,7999,16.2,249
10/9/2021 3:50,16182,11.61,98.76043,NAN,0,0,7999,16.2,249
10/9/2021 4:00,16183,11.65,98.76239,NAN,0,0,7999,16.2,249
10/9/2021 4:10,16184,11.63,98.75606,NAN,0,0,7999,16.2,250
10/9/2021 4:20,16185,11.63,98.7548,NAN,0,0,7999,16.2,249
10/9/2021 4:30,16186,11.63,98.74657,NAN,0,0,7999,16.2,250
10/9/2021 4:40,16187,11.62,98.72827,NAN,0,0,7999,16.2,251
10/9/2021 4:50,16188,11.62,98.72808,NAN,0,0,7999,16.2,251
10/9/2021 5:00,16189,11.63,98.72729,NAN,0,0,7999,16.2,251
10/9/2021 5:10,16190,11.61,98.73486,NAN,0,0,7999,16.2,250
10/9/2021 5:20,16191,11.62,98.74586,NAN,0,0,7999,16.2,251
10/9/2021 5:30,16192,11.63,98.7562,NAN,0,0,7999,16.2,250
10/9/2021 5:40,16193,11.62,98.75185,NAN,0,0,7999,16.2,250
10/9/2021 5:50,16194,11.62,98.75799,NAN,0,0,7999,16.2,250
10/9/2021 6:00,16195,11.64,98.75525,NAN,0,0,7999,16.2,250
10/9/2021 6:10,16196,11.6,98.76294,NAN,0,0,7999,16.2,250
10/9/2021 6:20,16197,11.62,98.77195,NAN,0,0,7999,16.2,249
10/9/2021 6:30,16198,11.61,98.77859,NAN,0,0,7999,16.2,251
10/9/2021 6:40,16199,11.61,98.78483,NAN,0,0,7999,16.2,251
10/9/2021 6:50,16200,11.61,98.77853,NAN,0,0,7999,16.2,250
10/9/2021 7:00,16201,11.61,98.77865,NAN,0,0,7999,16.2,249
10/9/2021 7:10,16202,11.6,98.76786,NAN,0,0,7999,16.2,252
10/9/2021 7:20,16203,11.6,98.76115,NAN,0,0,7999,16.2,252
10/9/2021 7:30,16204,11.63,98.76402,NAN,0,0,7999,16.2,251
10/9/2021 7:40,16205,11.64,98.74557,NAN,0,0,7999,16.2,250
10/9/2021 7:50,16206,11.61,98.75103,NAN,0,0,7999,16.2,249
10/9/2021 8:00,16207,11.62,98.76051,NAN,0,0,7999,16.2,249
10/9/2021 8:10,16208,11.64,98.7822,NAN,0,0,7999,16.2,251
10/9/2021 8:20,16209,11.64,98.77544,NAN,0,0,7999,16.2,250
10/9/2021 8:30,16210,11.67,98.76686,NAN,0,0,7999,16.2,250
10/9/2021 8:40,16211,11.71,98.76039,NAN,0,0,7999,16.2,251
10/9/2021 8:50,16212,11.7,98.76052,NAN,0,0,7999,16.2,250
10/9/2021 9:00,16213,11.77,98.75833,NAN,0,0,7999,16.2,251
10/9/2021 9:10,16214,11.91,98.77399,NAN,0,0,7999,16.2,250
10/9/2021 9:20,16215,11.77,98.78419,NAN,0,0,7999,16.2,251
10/9/2021 9:30,16216,11.76,98.80642,NAN,0,0,7999,16.2,252
10/9/2021 9:40,16217,11.8,98.82989,NAN,0,0,7999,16.2,249
10/9/2021 9:50,16218,11.85,98.84315,NAN,0,0,7999,16.2,249
10/9/2021 10:00,16219,11.79,98.85368,NAN,0,0,7999,16.2,248
10/9/2021 10:10,16220,11.8,98.85829,NAN,0,0,7999,16.2,251
10/9/2021 10:20,16221,11.8,98.86047,NAN,0,0,7999,16.2,249
10/9/2021 10:30,16222,11.78,98.85705,NAN,0,0,7999,16.2,252
10/9/2021 10:40,16223,11.76,98.87164,NAN,0,0,7999,16.2,249
10/9/2021 10:50,16224,11.79,98.87575,NAN,0,0,7999,16.2,251
10/9/2021 11:00,16225,11.77,98.87458,NAN,0,0,7999,16.2,251
10/9/2021 11:10,16226,11.75,98.88594,NAN,0,0,7999,16.2,247
10/9/2021 11:20,16227,11.82,98.88304,NAN,0,0,7999,16.2,251
10/9/2021 11:30,16228,11.84,98.87572,NAN,0,0,7999,16.2,250
10/9/2021 11:40,16229,11.81,98.86948,NAN,0,0,7999,16.2,250
10/9/2021 11:50,16230,11.8,98.85748,NAN,0,0,7999,16.2,250
10/9/2021 12:00,16231,11.79,98.84164,NAN,0,0,7999,16.2,251
10/9/2021 12:10,16232,11.86,98.83817,NAN,0,0,7999,16.2,251
10/9/2021 12:20,16233,11.81,98.83258,NAN,0,0,7999,16.2,251
10/9/2021 12:30,16234,11.81,98.82947,NAN,0,0,7999,16.2,248
10/9/2021 12:40,16235,11.79,98.83643,NAN,0,0,7999,16.2,252
10/9/2021 12:50,16236,11.82,98.8399,NAN,0,0,7999,16.2,250
10/9/2021 13:00,16237,11.83,98.82781,NAN,0,0,7999,16.2,251
10/9/2021 13:10,16238,11.82,98.82495,NAN,0,0,7999,16.2,249
10/9/2021 13:20,16239,11.85,98.81876,NAN,0,0,7999,16.2,251
10/9/2021 13:30,16240,11.86,98.81535,NAN,0,0,7999,16.2,252
10/9/2021 13:40,16241,11.82,98.8113,NAN,0,0,7999,16.2,250
10/9/2021 13:50,16242,11.83,98.80828,NAN,0,0,7999,16.2,251
10/9/2021 14:00,16243,11.83,98.79397,NAN,0,0,7999,16.2,249
10/9/2021 14:10,16244,11.81,98.78017,NAN,0,0,7999,16.2,248
10/9/2021 14:20,16245,11.88,98.75439,NAN,0,0,7999,16.2,250
10/9/2021 14:30,16246,11.84,98.7552,NAN,0,0,7999,16.2,250
10/9/2021 14:40,16247,11.84,98.73184,NAN,0,0,7999,16.3,249
10/9/2021 14:50,16248,11.84,98.71915,NAN,0,0,7999,16.3,249
10/9/2021 15:00,16249,11.82,98.71953,NAN,0,0,7999,16.3,249
10/9/2021 15:10,16250,11.83,98.70888,NAN,0,0,7999,16.2,251
10/9/2021 15:20,16251,11.84,98.70972,NAN,0,0,7999,16.2,251
10/9/2021 15:30,16252,11.82,98.70803,NAN,0,0,7999,16.2,251
10/9/2021 15:40,16253,11.81,98.70123,NAN,0,0,7999,16.3,251
10/9/2021 15:50,16254,11.84,98.70245,NAN,0,0,7999,16.3,250
10/9/2021 16:00,16255,11.82,98.71527,NAN,0,0,7999,16.3,248
10/9/2021 16:10,16256,11.77,98.7158,NAN,0,0,-4834,16.3,251
10/9/2021 16:20,16257,11.75,98.71055,NAN,0,0,-5614,16.4,250
10/9/2021 16:30,16258,11.77,98.70373,NAN,0,0,-7999,16.4,249
10/9/2021 16:40,16259,11.77,98.70257,NAN,0,0,-7999,16.4,247
10/9/2021 16:50,16260,11.75,98.70737,NAN,0,0,-7999,16.4,249
10/9/2021 17:00,16261,11.76,98.70606,NAN,0,0,-7134,16.4,250
10/9/2021 17:10,16262,11.74,98.71653,NAN,0,0,-7244,16.4,249
10/9/2021 17:20,16263,11.75,98.72991,NAN,0,0,-7842,16.4,249
10/9/2021 17:30,16264,11.73,98.73492,NAN,0,0,7999,16.4,249
10/9/2021 17:40,16265,11.72,98.73405,NAN,0,0,-7999,16.4,249
10/9/2021 17:50,16266,11.72,98.73654,NAN,0,0,-7999,16.4,248
10/9/2021 18:00,16267,11.72,98.7309,NAN,0,0,-7999,16.4,247
10/9/2021 18:10,16268,11.72,98.74115,NAN,0,0,-7999,16.4,249
10/9/2021 18:20,16269,11.69,98.74703,NAN,0,0,-7999,16.4,247
10/9/2021 18:30,16270,11.72,98.75639,NAN,0,0,7999,16.4,250
10/9/2021 18:40,16271,11.68,98.76186,NAN,0,0,-4265,16.2,250
10/9/2021 18:50,16272,11.71,98.76603,NAN,0,0,-7999,16.4,250
10/9/2021 19:00,16273,11.7,98.75394,NAN,0,0,-7999,16.4,248
10/9/2021 19:10,16274,11.69,98.75999,NAN,0,0,-7999,16.4,250
10/9/2021 19:20,16275,11.68,98.75905,NAN,0,0,-7999,16.4,250
10/9/2021 19:30,16276,11.68,98.75191,NAN,0,0,-7999,16.4,248
10/9/2021 19:40,16277,11.67,98.76859,NAN,0,0,-7999,16.4,249
10/9/2021 19:50,16278,11.69,98.7672,NAN,0,0,-7999,16.4,250
10/9/2021 20:00,16279,11.67,98.77459,NAN,0,0,-7999,16.4,250
10/9/2021 20:10,16280,11.67,98.77656,NAN,0,0,-7999,16.4,249
10/9/2021 20:20,16281,11.68,98.76978,NAN,0,0,-7999,16.5,246
10/9/2021 20:30,16282,11.64,98.77692,NAN,0,0,-7999,16.4,249
10/9/2021 20:40,16283,11.65,98.78521,NAN,0,0,-7999,16.4,249
10/9/2021 20:50,16284,11.65,98.78451,NAN,0,0,-7999,16.4,251
10/9/2021 21:00,16285,11.63,98.79262,NAN,0,0,-7999,16.4,250
10/9/2021 21:10,16286,11.66,98.79292,NAN,0,0,-7999,16.4,249
10/9/2021 21:20,16287,11.65,98.79617,NAN,0,0,-7999,16.4,251
10/9/2021 21:30,16288,11.62,98.81051,NAN,0,0,-7999,16.4,250
10/9/2021 21:40,16289,11.65,98.81934,NAN,0,0,-7999,16.4,248
10/9/2021 21:50,16290,11.62,98.82947,NAN,0,0,-7999,16.4,248
10/9/2021 22:00,16291,11.63,98.83458,NAN,0,0,-7999,16.5,250
10/9/2021 22:10,16292,11.61,98.82716,NAN,0,0,-7999,16.4,249
10/9/2021 22:20,16293,11.62,98.83047,NAN,0,0,-7999,16.5,248
10/9/2021 22:30,16294,11.61,98.83158,NAN,0,0,-7999,16.5,249
10/9/2021 22:40,16295,11.62,98.82538,NAN,0,0,-7999,16.5,249
10/9/2021 22:50,16296,11.61,98.82583,NAN,0,0,-7999,16.5,248
10/9/2021 23:00,16297,11.61,98.82421,NAN,0,0,-7999,16.6,249
10/9/2021 23:10,16298,11.61,98.81732,NAN,0,0,-7999,16.6,249
10/9/2021 23:20,16299,11.62,98.81171,NAN,0,0,-7999,16.6,246
10/9/2021 23:30,16300,11.63,98.81091,NAN,0,0,-7999,16.5,250
10/9/2021 23:40,16301,11.6,98.80386,NAN,0,0,-7999,16.5,250
10/9/2021 23:50,16302,11.62,98.80436,NAN,0,0,-6614,16.4,252
10/10/2021 0:00,16303,11.59,98.80235,NAN,0,0,-4412,16.4,249
10/10/2021 0:10,16304,11.6,98.80553,NAN,0,0,-3289,16.4,248
10/10/2021 0:20,16305,11.6,98.80343,NAN,0,0,-7999,16.4,251
10/10/2021 0:30,16306,11.61,98.79749,NAN,0,0,-7999,16.5,249
10/10/2021 0:40,16307,11.6,98.8079,NAN,0,0,-7999,16.6,248
10/10/2021 0:50,16308,11.59,98.8065,NAN,0,0,-7999,16.6,248
10/10/2021 1:00,16309,11.59,98.79433,NAN,0,0,-7999,16.6,251
10/10/2021 1:10,16310,11.59,98.77768,NAN,0,0,-7999,16.6,248
10/10/2021 1:20,16311,11.59,98.77632,NAN,0,0,-7999,16.6,249
10/10/2021 1:30,16312,11.59,98.77259,NAN,0,0,-7999,16.6,249
10/10/2021 1:40,16313,11.58,98.76541,NAN,0,0,-7999,16.6,248
10/10/2021 1:50,16314,11.59,98.77428,NAN,0,0,-7999,16.7,249
10/10/2021 2:00,16315,11.6,98.7776,NAN,0,0,-7999,16.6,248
10/10/2021 2:10,16316,11.59,98.78883,NAN,0,0,-7999,16.5,247
10/10/2021 2:20,16317,11.61,98.79258,NAN,0,0,-7999,16.5,248
