TOA5,DU_M1_Wired,CR800,43803,CR800.Std.32.02,CPU:CR800_DUM1_CELL.CR8,10532,DUM1_Sample,,,,,
TIMESTAMP,RECORD,BattV,Temp_C(1),Temp_C(2),AirTC,RH,WindSpd,WindDir,Rain_in_Tot,SlrW,SlrMJ_Tot,ST05
TS,RN,Volts,Deg C,Deg C,Deg C,%,meters/second,degrees,inch,W/m^2,MJ/m^2,Deg C
,,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Tot,Smp,Tot,Smp
8/10/2021 23:40,27724,12.59,NAN,NAN,22.87,100,0,202.4,0,-9.15,-0.00541662,26.35
8/10/2021 23:50,27725,12.58,NAN,NAN,22.88,100,0,279.8,0,-8.57,-0.00528247,26.3
8/11/2021 0:00,27726,12.58,NAN,NAN,22.85,100,0,329.7,0,-8.65,-0.005206175,26.27
8/11/2021 0:10,27727,12.57,NAN,NAN,22.84,100,0,157,0,-9.36,-0.00533849,26.22
8/11/2021 0:20,27728,12.57,NAN,NAN,22.67,100,0,98.8,0,-8.49,-0.005309559,26.19
8/11/2021 0:30,27729,12.57,NAN,NAN,22.66,100,0,288.3,0,-9.22,-0.005423815,26.16
8/11/2021 0:40,27730,12.57,NAN,NAN,22.53,100,0,288.4,0,-8.9,-0.005373235,26.13
8/11/2021 0:50,27731,12.56,NAN,NAN,22.52,100,0,288.3,0,-9.17,-0.005374505,26.08
8/11/2021 1:00,27732,12.55,NAN,NAN,22.38,100,0,53.02,0,-8.52,-0.005251645,26.05
8/11/2021 1:10,27733,12.55,NAN,NAN,22.41,100,0,53.02,0,-8.58,-0.005238344,26.02
8/11/2021 1:20,27734,12.56,NAN,NAN,22.25,100,0,53.12,0,-8.88,-0.005264155,25.98
8/11/2021 1:30,27735,12.52,NAN,NAN,22.1,100,0,53.02,0,-9.06,-0.005341419,25.96
8/11/2021 1:40,27736,12.55,NAN,NAN,21.79,100,0,313.1,0,-8.69,-0.005376445,25.93
8/11/2021 1:50,27737,12.55,NAN,NAN,21.74,100,0,41.67,0,-8.59,-0.005102855,25.89
8/11/2021 2:00,27738,12.55,NAN,NAN,21.6,100,0,27.94,0,-8.81,-0.005150285,25.85
8/11/2021 2:10,27739,12.54,NAN,NAN,21.58,100,0,5.274,0,-8.83,-0.00525523,25.81
8/11/2021 2:20,27740,12.54,NAN,NAN,21.53,100,0,5.321,0,-8.88,-0.005275905,25.78
8/11/2021 2:30,27741,12.52,NAN,NAN,21.48,100,0,11.4,0,-8.86,-0.005343074,25.75
8/11/2021 2:40,27742,12.53,NAN,NAN,21.54,100,0,26.51,0,-9.05,-0.00526639,25.7
8/11/2021 2:50,27743,12.52,NAN,NAN,21.59,100,0,235.4,0,-8.81,-0.00529713,25.67
8/11/2021 3:00,27744,12.52,NAN,NAN,21.48,100,0,29.84,0,-9.02,-0.005309585,25.64
8/11/2021 3:10,27745,12.52,NAN,NAN,21.5,100,0,273.2,0,-9.05,-0.005393965,25.59
8/11/2021 3:20,27746,12.51,NAN,NAN,21.48,100,0,257.3,0,-9.37,-0.005496765,25.56
8/11/2021 3:30,27747,12.51,NAN,NAN,21.39,100,0,249.8,0,-9.26,-0.005617435,25.53
8/11/2021 3:40,27748,12.51,NAN,NAN,21.27,100,0,213.4,0,-9.1,-0.00546642,25.5
8/11/2021 3:50,27749,12.5,NAN,NAN,21.14,100,0,213.4,0,-9.12,-0.00560194,25.47
8/11/2021 4:00,27750,12.5,NAN,NAN,21.23,100,0,213.4,0,-8.84,-0.00544183,25.43
8/11/2021 4:10,27751,12.5,NAN,NAN,21.23,100,0,213.4,0,-9.21,-0.005367325,25.4
8/11/2021 4:20,27752,12.5,NAN,NAN,21.13,100,0,219.6,0,-9.23,-0.005568869,25.34
8/11/2021 4:30,27753,12.5,NAN,NAN,21.02,100,0,329.1,0,-9.32,-0.00555474,25.32
8/11/2021 4:40,27754,12.5,NAN,NAN,21.07,100,0,192.7,0,-9.53,-0.00564089,25.28
8/11/2021 4:50,27755,12.5,NAN,NAN,21.02,100,0,264.9,0,-9.4,-0.00573759,25.23
8/11/2021 5:00,27756,12.5,NAN,NAN,20.93,100,0,273.4,0,-9.33,-0.005641514,25.2
8/11/2021 5:10,27757,12.49,NAN,NAN,20.94,100,0,273.3,0,-9.57,-0.00567374,25.17
8/11/2021 5:20,27758,12.49,NAN,NAN,20.91,100,0,261,0,-9.17,-0.005677965,25.13
8/11/2021 5:30,27759,12.48,NAN,NAN,20.76,100,0,260.9,0,-7.833,-0.00526979,25.1
8/11/2021 5:40,27760,12.49,NAN,NAN,20.76,100,0,260.9,0,-4.382,-0.003902505,25.05
8/11/2021 5:50,27761,12.49,NAN,NAN,20.75,100,0,3.563,0,1.932,-0.000854795,25.02
8/11/2021 6:00,27762,12.51,NAN,NAN,20.72,100,0,36.87,0,13.06,0.00453286,24.98
8/11/2021 6:10,27763,12.52,NAN,NAN,20.72,100,0,36.87,0,46.93,0.0125825,24.93
8/11/2021 6:20,27764,12.56,NAN,NAN,21.13,100,0,36.87,0,72.46,0.03483789,24.9
8/11/2021 6:30,27765,12.61,NAN,NAN,22.23,100,0,36.87,0,98.8,0.05201171,24.87
8/11/2021 6:40,27766,12.72,NAN,NAN,22.47,98.6,0,36.87,0,133.3,0.06886224,24.85
8/11/2021 6:50,27767,12.8,NAN,NAN,22.78,97.1,0,78.3,0,158.3,0.08743579,24.84
8/11/2021 7:00,27768,13,NAN,NAN,23.51,93.6,0,320.9,0,195.4,0.1074072,24.84
8/11/2021 7:10,27769,13.17,NAN,NAN,24.58,90.2,0,236.6,0,231.9,0.1274404,24.84
8/11/2021 7:20,27770,13.13,NAN,NAN,25.2,87.1,0,53.8,0,265.9,0.1499574,24.85
8/11/2021 7:30,27771,13.19,NAN,NAN,25.75,84.1,0,180.4,0,299.2,0.1689264,24.86
8/11/2021 7:40,27772,13.17,NAN,NAN,26.12,80.5,0,148.9,0,330.6,0.1890315,24.88
8/11/2021 7:50,27773,13.16,NAN,NAN,26.04,82.6,0,300.7,0,275.2,0.1754359,24.9
8/11/2021 8:00,27774,13.12,NAN,NAN,26.45,82.2,0,351.6,0,394.8,0.1943586,24.94
8/11/2021 8:10,27775,13.13,NAN,NAN,26.55,81.1,0,229.1,0,432.8,0.252577,24.97
8/11/2021 8:20,27776,13.13,NAN,NAN,27.36,74.76,0,259.9,0,455.5,0.2729281,25.02
8/11/2021 8:30,27777,13.11,NAN,NAN,27.65,81.2,0,281.6,0,432,0.2715137,25.07
8/11/2021 8:40,27778,13.1,NAN,NAN,28.22,78.92,0,268.9,0,577.3,0.3152634,25.12
8/11/2021 8:50,27779,13.09,NAN,NAN,28.71,75.44,0,324.9,0,605.2,0.3563246,25.19
8/11/2021 9:00,27780,13.09,NAN,NAN,28.84,74.91,0,227.9,0,621.6,0.3529245,25.26
8/11/2021 9:10,27781,13.07,NAN,NAN,28.92,72.99,0,184.5,0,613.2,0.3552301,25.34
8/11/2021 9:20,27782,13.04,NAN,NAN,29.2,73.58,0,257.3,0,575.4,0.3477991,25.43
8/11/2021 9:30,27783,13.04,NAN,NAN,29.14,72.16,0,136.2,0,582,0.3723104,25.54
8/11/2021 9:40,27784,13.06,NAN,NAN,29.4,71.4,1.7,210.9,0,647.1,0.3840958,25.63
8/11/2021 9:50,27785,13.05,NAN,NAN,29.87,71.66,0,219,0,545.9,0.361624,25.73
8/11/2021 10:00,27786,13.06,NAN,NAN,29.84,72.86,0,351.6,0,425.9,0.3066065,25.84
8/11/2021 10:10,27787,13.05,NAN,NAN,29.78,68.63,0,65.84,0,468.2,0.2544554,25.94
8/11/2021 10:20,27788,13.07,NAN,NAN,29.57,68.65,0,319.8,0,494.5,0.2959738,26.05
8/11/2021 10:30,27789,13.07,NAN,NAN,30.22,69.31,0,307.8,0,521,0.3242944,26.13
8/11/2021 10:40,27790,13.07,NAN,NAN,30.56,72.55,0,63.18,0,556.6,0.326786,26.22
8/11/2021 10:50,27791,13.07,NAN,NAN,31.16,71.18,1.25,208.8,0,793.4,0.4239266,26.31
8/11/2021 11:00,27792,13.07,NAN,NAN,31.61,66.89,0,123.5,0,867,0.471279,26.41
8/11/2021 11:10,27793,13.05,NAN,NAN,32.02,66.47,1.25,180.5,0,881,0.5197716,26.53
8/11/2021 11:20,27794,13.01,NAN,NAN,31.77,61.83,0,320.4,0,893,0.5279921,26.69
8/11/2021 11:30,27795,13.05,NAN,NAN,32.34,62.39,0,312.5,0,887,0.5251876,26.84
8/11/2021 11:40,27796,13.04,NAN,NAN,32.62,62.28,0,58.43,0,864,0.5280172,27.03
8/11/2021 11:50,27797,13.04,NAN,NAN,32.66,59.2,2.3,251.5,0,642.1,0.513446,27.19
8/11/2021 12:00,27798,13.04,NAN,NAN,32.01,65.27,1.1,216.4,0,905,0.5225381,27.39
8/11/2021 12:10,27799,13.04,NAN,NAN,32.54,64.58,0,230.9,0,896,0.5416088,27.58
8/11/2021 12:20,27800,12.99,NAN,NAN,32.12,61.76,2.15,127.4,0,894,0.5386049,27.74
8/11/2021 12:30,27801,13.04,NAN,NAN,32.74,59.65,1.1,160.8,0,887,0.5339558,27.94
8/11/2021 12:40,27802,13.04,NAN,NAN,32.5,60.44,1.55,233.5,0,893,0.5349867,28.13
8/11/2021 12:50,27803,13.03,NAN,NAN,33.05,65.1,2.3,181.2,0,885,0.5343891,28.33
8/11/2021 13:00,27804,13.04,NAN,NAN,33.92,55.62,0,264,0,879,0.5307504,28.5
8/11/2021 13:10,27805,13.04,NAN,NAN,34.47,61.69,0,322,0,880,0.5276926,28.68
8/11/2021 13:20,27806,13.04,NAN,NAN,34.02,54.57,0,119.9,0,864,0.5231242,28.83
8/11/2021 13:30,27807,13.03,NAN,NAN,34.13,49.42,0.95,11.4,0,856,0.5178055,28.99
8/11/2021 13:40,27808,13.03,NAN,NAN,34.81,50,0.5,2.613,0,836,0.509831,29.13
8/11/2021 13:50,27809,13.03,NAN,NAN,34.69,52.4,0,247.2,0,831,0.5016224,29.28
8/11/2021 14:00,27810,12.99,NAN,NAN,34.85,47.57,0,279.5,0,818,0.4956925,29.39
8/11/2021 14:10,27811,13.03,NAN,NAN,34.91,45.96,1.25,264.8,0,801,0.4883393,29.5
8/11/2021 14:20,27812,13.03,NAN,NAN,34.84,53.85,0,295.6,0,774.2,0.472343,29.62
8/11/2021 14:30,27813,13.02,NAN,NAN,35,48.02,0.65,140.2,0,759.2,0.4583698,29.7
8/11/2021 14:40,27814,13.03,NAN,NAN,35.38,50.7,0,334.7,0,736.6,0.4482003,29.8
8/11/2021 14:50,27815,12.99,NAN,NAN,35.97,45.55,0,327.7,0,707.5,0.4368078,29.87
8/11/2021 15:00,27816,13.02,NAN,NAN,35.45,45.49,1.7,251.6,0,672.8,0.4203674,29.9
8/11/2021 15:10,27817,13.02,NAN,NAN,34.93,51.98,1.25,155.2,0,665.1,0.4024261,29.93
8/11/2021 15:20,27818,12.98,NAN,NAN,35.23,53.32,0.8,0.713,0,643.9,0.39136,29.91
8/11/2021 15:30,27819,13.03,NAN,NAN,36.28,52.32,0,236.6,0,614.6,0.3767421,29.89
8/11/2021 15:40,27820,13.01,NAN,NAN,35.54,48.05,0,258.7,0,577.7,0.3575093,29.86
8/11/2021 15:50,27821,12.97,NAN,NAN,35.62,49.09,0,37.15,0,554.5,0.3387899,29.83
8/11/2021 16:00,27822,13.02,NAN,NAN,35.95,42.74,0,336.2,0,524.9,0.323922,29.78
8/11/2021 16:10,27823,13.01,NAN,NAN,35.87,45.54,1.1,347.5,0,497.8,0.283141,29.74
8/11/2021 16:20,27824,13.02,NAN,NAN,36.1,44.7,0,199.9,0,472.8,0.275619,29.71
8/11/2021 16:30,27825,12.99,NAN,NAN,34.59,51.08,0,284.9,0,128.9,0.1232475,29.71
8/11/2021 16:40,27826,12.94,NAN,NAN,32.18,60.71,0,333.3,0,72.7,0.05744154,29.68
8/11/2021 16:50,27827,12.94,NAN,NAN,31.24,68.18,0,29.17,0,70.36,0.03958988,29.61
8/11/2021 17:00,27828,12.94,NAN,NAN,29.56,65.81,2.6,65.56,0,85.9,0.0457163,29.54
8/11/2021 17:10,27829,12.91,NAN,NAN,26.12,84.6,1.7,84,0,131.8,0.06780932,29.44
8/11/2021 17:20,27830,12.87,NAN,NAN,25.62,82,2.75,167.9,0,87.4,0.06470432,29.34
8/11/2021 17:30,27831,12.83,NAN,NAN,24.88,95.9,0,350.9,0,79.35,0.04846804,29.21
8/11/2021 17:40,27832,12.81,NAN,NAN,24.47,96.6,0,330.6,0,40.97,0.04000791,29.07
8/11/2021 17:50,27833,12.74,NAN,NAN,24.6,97.4,0,29.08,0,28.26,0.01417969,28.97
8/11/2021 18:00,27834,12.73,NAN,NAN,24.55,97.1,0,24.61,0,23.53,0.01572347,28.87
8/11/2021 18:10,27835,12.74,NAN,NAN,24.49,97,0,277.5,0,18.36,0.01091404,28.79
8/11/2021 18:20,27836,12.7,NAN,NAN,24.45,97.3,0,308.7,0,21.71,0.00916087,28.71
8/11/2021 18:30,27837,12.72,NAN,NAN,24.75,97.9,0,210.4,0,16.29,0.01306785,28.62
8/11/2021 18:40,27838,12.69,NAN,NAN,24.68,97.7,0,199.5,0,9.67,0.007817559,28.54
8/11/2021 18:50,27839,12.69,NAN,NAN,24.64,97.9,0,37.91,0,-0.398,0.00236527,28.48
8/11/2021 19:00,27840,12.69,NAN,NAN,24.5,98.3,0,238.6,0,-4.28,-0.001262945,28.41
8/11/2021 19:10,27841,12.68,NAN,NAN,24.35,96.3,2.45,208.2,0,-6.18,-0.003463495,28.35
8/11/2021 19:20,27842,12.68,NAN,NAN,24.34,93.3,0,157.2,0,-7.791,-0.004296845,28.3
8/11/2021 19:30,27843,12.65,NAN,NAN,24.05,93.4,0,229.7,0,-8.12,-0.00494744,28.23
8/11/2021 19:40,27844,12.67,NAN,NAN,23.89,95.3,0,307.3,0,-8.03,-0.004864145,28.17
8/11/2021 19:50,27845,12.65,NAN,NAN,23.62,97.7,0,318.4,0,-8.87,-0.00507576,28.1
8/11/2021 20:00,27846,12.66,NAN,NAN,23.39,97.5,0,10.07,0,-8.61,-0.00513487,28.03
8/11/2021 20:10,27847,12.64,NAN,NAN,23.31,98.1,0,22.24,0,-7.98,-0.00493579,27.97
8/11/2021 20:20,27848,12.62,NAN,NAN,23.31,98.7,0,10.62,0,-8.63,-0.004965215,27.89
8/11/2021 20:30,27849,12.62,NAN,NAN,23.19,98.8,0,10.55,0,-8.47,-0.00506208,27.82
8/11/2021 20:40,27850,12.64,NAN,NAN,23.13,98.8,0,10.55,0,-8.4,-0.005109615,27.76
8/11/2021 20:50,27851,12.64,NAN,NAN,23.17,99,0,10.64,0,-8.5,-0.00494464,27.69
8/11/2021 21:00,27852,12.63,NAN,NAN,23.19,99.2,0,25.7,0,-7.851,-0.004941924,27.63
8/11/2021 21:10,27853,12.63,NAN,NAN,23.21,99.5,0,43.83,0,-8.06,-0.00480175,27.57
8/11/2021 21:20,27854,12.6,NAN,NAN,23.19,99.7,0,43.9,0,-8.2,-0.004866795,27.52
8/11/2021 21:30,27855,12.62,NAN,NAN,23.07,99.7,0,43.9,0,-8.34,-0.005097854,27.45
8/11/2021 21:40,27856,12.62,NAN,NAN,23.13,99.9,0,188.6,0,-8.78,-0.005276524,27.41
8/11/2021 21:50,27857,12.62,NAN,NAN,23.04,99.9,0,188.6,0,-8.42,-0.005231834,27.36
8/11/2021 22:00,27858,12.58,NAN,NAN,22.97,100,0,188.6,0,-8.7,-0.005161209,27.29
8/11/2021 22:10,27859,12.58,NAN,NAN,22.97,100,0,163.9,0,-8.74,-0.0053502,27.25
8/11/2021 22:20,27860,12.6,NAN,NAN,22.99,100,0,163.9,0,-8.44,-0.005148815,27.2
8/11/2021 22:30,27861,12.6,NAN,NAN,23.01,100,0,200.3,0,-8.95,-0.0053849,27.15
8/11/2021 22:40,27862,12.6,NAN,NAN,23.04,100,1.7,191.7,0,-8.44,-0.00538139,27.1
8/11/2021 22:50,27863,12.59,NAN,NAN,23.1,99.8,0,224.8,0,-8.73,-0.00515339,27.06
8/11/2021 23:00,27864,12.59,NAN,NAN,23.12,99.5,0,279.7,0,-9.17,-0.005259079,27.01
8/11/2021 23:10,27865,12.58,NAN,NAN,23.01,99.6,0,279.8,0,-8.91,-0.005430355,26.98
8/11/2021 23:20,27866,12.58,NAN,NAN,23.04,99.8,0,279.8,0,-8.88,-0.005280749,26.94
8/11/2021 23:30,27867,12.57,NAN,NAN,22.97,99.8,0,279.8,0,-8.87,-0.005251605,26.88
8/11/2021 23:40,27868,12.57,NAN,NAN,22.92,99.9,0,279.8,0,-8.85,-0.005340395,26.85
8/11/2021 23:50,27869,12.56,NAN,NAN,22.84,100,0,279.8,0,-9.05,-0.005361754,26.8
8/12/2021 0:00,27870,12.56,NAN,NAN,22.82,100,0,279.7,0,-9.17,-0.005543049,26.76
8/12/2021 0:10,27871,12.56,NAN,NAN,22.7,100,0,279.7,0,-9.97,-0.00568389,26.71
8/12/2021 0:20,27872,12.56,NAN,NAN,22.66,100,0,279.7,0,-9.57,-0.005785849,26.68
8/12/2021 0:30,27873,12.56,NAN,NAN,22.66,100,0,279.7,0,-9.61,-0.005766619,26.63
8/12/2021 0:40,27874,12.55,NAN,NAN,22.69,100,0,279.7,0,-9.38,-0.005681614,26.58
8/12/2021 0:50,27875,12.55,NAN,NAN,22.53,100,0,350.4,0,-9.52,-0.00567231,26.54
8/12/2021 1:00,27876,12.55,NAN,NAN,22.62,100,0,350.4,0,-9.66,-0.005697215,26.49
8/12/2021 1:10,27877,12.51,NAN,NAN,22.51,100,0,38.01,0,-9.18,-0.00554218,26.44
8/12/2021 1:20,27878,12.54,NAN,NAN,22.53,100,0,38.01,0,-9.8,-0.005653025,26.41
8/12/2021 1:30,27879,12.54,NAN,NAN,22.41,100,0,179.1,0,-9.42,-0.00577286,26.36
8/12/2021 1:40,27880,12.53,NAN,NAN,22.31,100,0,348.4,0,-9.23,-0.005658214,26.32
8/12/2021 1:50,27881,12.52,NAN,NAN,22.24,100,0,68.32,0,-9.65,-0.00567888,26.27
8/12/2021 2:00,27882,12.49,NAN,NAN,22.1,100,0,263.3,0,-9.62,-0.005815324,26.24
8/12/2021 2:10,27883,12.52,NAN,NAN,21.93,100,0,40.29,0,-9.2,-0.00563455,26.19
8/12/2021 2:20,27884,12.5,NAN,NAN,21.99,100,0,40.29,0,-9.91,-0.005722099,26.16
8/12/2021 2:30,27885,12.52,NAN,NAN,21.73,100,0,56.16,0,-9.49,-0.005661719,26.12
8/12/2021 2:40,27886,12.51,NAN,NAN,21.83,100,0,51.79,0,-9.55,-0.005654925,26.07
8/12/2021 2:50,27887,12.51,NAN,NAN,21.58,100,0,161.8,0,-9.59,-0.00575834,26.04
8/12/2021 3:00,27888,12.51,NAN,NAN,21.59,100,0,184.9,0,-9.66,-0.005719775,25.99
8/12/2021 3:10,27889,12.5,NAN,NAN,21.5,100,0,197,0,-9.66,-0.005723164,25.95
8/12/2021 3:20,27890,12.51,NAN,NAN,21.44,100,0,197,0,-9.59,-0.005762915,25.9
8/12/2021 3:30,27891,12.51,NAN,NAN,21.5,100,0,197,0,-9.07,-0.00569405,25.87
8/12/2021 3:40,27892,12.5,NAN,NAN,21.43,100,0,219.8,0,-9.41,-0.005494155,25.82
8/12/2021 3:50,27893,12.5,NAN,NAN,21.34,100,0,246.8,0,-9.42,-0.005631424,25.76
8/12/2021 4:00,27894,12.5,NAN,NAN,21.39,100,0,63.29,0,-9.42,-0.005666035,25.73
8/12/2021 4:10,27895,12.49,NAN,NAN,21.44,100,0,63.26,0,-9.55,-0.00578719,25.7
8/12/2021 4:20,27896,12.47,NAN,NAN,21.33,100,0,138.2,0,-9.73,-0.005824005,25.65
8/12/2021 4:30,27897,12.49,NAN,NAN,21.3,100,0,226.3,0,-9.62,-0.00576821,25.62
8/12/2021 4:40,27898,12.47,NAN,NAN,21.09,100,0,60.81,0,-9.3,-0.00572496,25.59
8/12/2021 4:50,27899,12.47,NAN,NAN,21.14,100,0,63.21,0,-9.62,-0.005706435,25.55
8/12/2021 5:00,27900,12.47,NAN,NAN,21.21,100,0,297.2,0,-9.57,-0.005806909,25.52
8/12/2021 5:10,27901,12.48,NAN,NAN,21.07,100,0,180,0,-9.6,-0.005837169,25.47
8/12/2021 5:20,27902,12.49,NAN,NAN,21.04,100,0,44.66,0,-9.15,-0.00568266,25.44
8/12/2021 5:30,27903,12.49,NAN,NAN,21.08,100,0,44.66,0,-8.38,-0.005297469,25.41
8/12/2021 5:40,27904,12.49,NAN,NAN,21.05,100,0,44.66,0,-4.96,-0.004112205,25.38
8/12/2021 5:50,27905,12.49,NAN,NAN,21.04,100,0,44.66,0,1.579,-0.00113879,25.33
8/12/2021 6:00,27906,12.5,NAN,NAN,21.08,100,0,44.66,0,10.76,0.003422285,25.31
8/12/2021 6:10,27907,12.52,NAN,NAN,21.1,100,0,188.5,0,36.11,0.01017469,25.26
8/12/2021 6:20,27908,12.56,NAN,NAN,21.47,100,0,188.5,0,75.3,0.03315565,25.23
8/12/2021 6:30,27909,12.62,NAN,NAN,22.08,100,0,188.5,0,105.2,0.05420471,25.21
8/12/2021 6:40,27910,12.73,NAN,NAN,22.75,99.8,0,159.6,0,140.8,0.07303149,25.18
8/12/2021 6:50,27911,12.84,NAN,NAN,23.48,98.6,0,114.5,0,167.5,0.09400425,25.15
8/12/2021 7:00,27912,13.02,NAN,NAN,24.72,92.2,0,114.5,0,205.2,0.1122109,25.15
8/12/2021 7:10,27913,13.19,NAN,NAN,25.22,87.9,0,211.8,0,236.7,0.1319134,25.15
8/12/2021 7:20,27914,13.22,NAN,NAN,25.29,87.2,0,29.46,0,269.8,0.1522206,25.15
8/12/2021 7:30,27915,13.18,NAN,NAN,25.38,86.5,0,291.4,0,304,0.1719908,25.16
8/12/2021 7:40,27916,13.18,NAN,NAN,26.44,83.5,0,237.8,0,337.5,0.1913938,25.19
8/12/2021 7:50,27917,13.15,NAN,NAN,25.93,84,0,268.6,0,364.7,0.2085034,25.2
8/12/2021 8:00,27918,13.1,NAN,NAN,26.19,83.9,0,74.58,0,398,0.2304559,25.23
8/12/2021 8:10,27919,13.13,NAN,NAN,26.92,82.2,0,328.2,0,435.2,0.249288,25.26
8/12/2021 8:20,27920,13.1,NAN,NAN,27.68,81.1,0,75.05,0,458.3,0.2682345,25.3
8/12/2021 8:30,27921,13.1,NAN,NAN,27.48,78.07,0,68.21,0,496.8,0.2732772,25.36
8/12/2021 8:40,27922,13.1,NAN,NAN,28.53,76.23,0,197.8,0,530.7,0.3051597,25.42
8/12/2021 8:50,27923,13.09,NAN,NAN,28.64,79.45,0,310.5,0,543.6,0.3187139,25.45
8/12/2021 9:00,27924,13.09,NAN,NAN,28.6,73.67,0.8,269.3,0,540.9,0.3118567,25.52
8/12/2021 9:10,27925,13.08,NAN,NAN,29.2,73.58,0,148.9,0,563.2,0.3359858,25.6
8/12/2021 9:20,27926,13.08,NAN,NAN,29.06,68.95,1.1,141.2,0,588.3,0.347959,25.68
8/12/2021 9:30,27927,13.07,NAN,NAN,29.08,68.44,0.65,188.5,0,616.8,0.3824098,25.75
8/12/2021 9:40,27928,13.06,NAN,NAN,29.47,72.16,0,38,0,718.2,0.4140511,25.85
8/12/2021 9:50,27929,13.06,NAN,NAN,30.27,72.28,0,246.5,0,730.1,0.4430395,25.94
8/12/2021 10:00,27930,13.06,NAN,NAN,30.26,67.92,1.25,78.9,0,792.7,0.454634,26.05
8/12/2021 10:10,27931,13.05,NAN,NAN,30.28,65.47,0.5,326.9,0,614.9,0.4081384,26.17
8/12/2021 10:20,27932,13.01,NAN,NAN,31.11,61.29,0,156.7,0,823,0.4778769,26.28
8/12/2021 10:30,27933,13.04,NAN,NAN,31.72,67.13,0,50.68,0,778,0.4844001,26.4
8/12/2021 10:40,27934,13.04,NAN,NAN,31.7,60.72,0,212.9,0,796.3,0.4535777,26.57
8/12/2021 10:50,27935,13.03,NAN,NAN,31.4,65.81,1.1,32.73,0,709.5,0.469382,26.69
8/12/2021 11:00,27936,13.05,NAN,NAN,31.28,67.27,0.95,284.2,0,786.9,0.478633,26.85
8/12/2021 11:10,27937,13.03,NAN,NAN,31.59,59.95,0,249.4,0,881,0.4793176,27
8/12/2021 11:20,27938,13.04,NAN,NAN,32.28,62.54,0,259.8,0,879,0.5199794,27.14
8/12/2021 11:30,27939,13.04,NAN,NAN,32.3,65.38,0,57.77,0,889,0.5286689,27.3
8/12/2021 11:40,27940,13.04,NAN,NAN,32.76,61.17,1.25,33.11,0,901,0.5375735,27.49
8/12/2021 11:50,27941,13.04,NAN,NAN,32.73,63.89,0,345.6,0,902,0.5401434,27.65
8/12/2021 12:00,27942,13.01,NAN,NAN,32.89,60.44,0,310.1,0,903,0.5184056,27.85
8/12/2021 12:10,27943,13.04,NAN,NAN,32.59,57.29,0.95,200.7,0,905,0.5424595,28.02
8/12/2021 12:20,27944,13.04,NAN,NAN,32.63,57.36,2.3,223.8,0,907,0.5372386,28.22
8/12/2021 12:30,27945,13.04,NAN,NAN,33.42,61.88,0,195.6,0,912,0.5461255,28.41
8/12/2021 12:40,27946,13.03,NAN,NAN,33.47,60.18,2,186.6,0,920,0.542662,28.57
8/12/2021 12:50,27947,13.04,NAN,NAN,33.55,55.63,2.9,194.3,0,927,0.5563999,28.75
8/12/2021 13:00,27948,13.04,NAN,NAN,33.77,52.34,0.8,228,0,917,0.552015,28.93
8/12/2021 13:10,27949,13.03,NAN,NAN,34.32,55.78,0.5,210.9,0,921,0.5285662,29.08
8/12/2021 13:20,27950,13.03,NAN,NAN,34.15,58.38,1.25,304.2,0,879,0.5332223,29.24
8/12/2021 13:30,27951,13.03,NAN,NAN,34.38,47.81,0,0.095,0,868,0.5240276,29.4
8/12/2021 13:40,27952,13.03,NAN,NAN,34.79,56.97,0.8,232,0,865,0.5198421,29.53
8/12/2021 13:50,27953,13.03,NAN,NAN,35.21,48.54,2.15,229.9,0,864,0.5154004,29.67
8/12/2021 14:00,27954,13.03,NAN,NAN,34.43,55.89,0,249.2,0,281.3,0.4635635,29.8
8/12/2021 14:10,27955,13.03,NAN,NAN,34.72,57.09,0,204.5,0,825,0.4047599,29.91
8/12/2021 14:20,27956,12.98,NAN,NAN,34.37,50.7,1.7,320.8,0,135.3,0.4105446,30.02
8/12/2021 14:30,27957,13.05,NAN,NAN,32.57,56.87,0.5,172.3,0,829,0.1834643,30.08
8/12/2021 14:40,27958,13.01,NAN,NAN,33.71,54.31,0,248.2,0,183,0.2754622,30.1
8/12/2021 14:50,27959,13.03,NAN,NAN,35,51.86,0,170.6,0,809,0.4409665,30.11
8/12/2021 15:00,27960,13.03,NAN,NAN,34.6,57.71,1.55,292.5,0,188.5,0.3893991,30.09
8/12/2021 15:10,27961,13.02,NAN,NAN,33.69,54.59,0,211.8,0,167.7,0.1710002,30.08
8/12/2021 15:20,27962,13.01,NAN,NAN,33.45,62.32,0,291.5,0,128.9,0.1665901,30.05
8/12/2021 15:30,27963,12.98,NAN,NAN,32.89,61.57,0,337.9,0,102.1,0.1820742,29.98
8/12/2021 15:40,27964,12.93,NAN,NAN,31.03,65.53,0,10.83,0,87.4,0.04343726,29.95
8/12/2021 15:50,27965,12.91,NAN,NAN,30.26,72.25,0,30.88,0,91.4,0.05501943,29.85
8/12/2021 16:00,27966,12.88,NAN,NAN,29.63,71.62,0,29.74,0,65.44,0.04968847,29.78
8/12/2021 16:10,27967,12.86,NAN,NAN,29.16,70.42,2.15,0.048,0,69.52,0.03957469,29.68
8/12/2021 16:20,27968,12.82,NAN,NAN,27.49,78.54,0,65.4,0,44.83,0.03864575,29.61
8/12/2021 16:30,27969,12.8,NAN,NAN,23.66,88,0,70.89,0,54.94,0.0326969,29.48
