"TOA5","SR_W3_Wired","CR300","11782","CR300-RF407.Std.10.03","CPU:CR300_SRW3_RADIO.CR300","45746","SRW3_Sample"
"TIMESTAMP","RECORD","BattV","BP_kPa","Depth_10_1","Temp_10_1","EC_10_1","Depth_10_2","Temp_10_2","EC_10_2"
"TS","RN","Volts","kPa","mm","Deg C","uS/m","mm","Deg C","uS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-06-02 01:00:00",17638,12.77,99.53506,7999,16,112,4716,15.5,160
"2021-06-02 01:10:00",17639,12.77,99.51711,7999,16,114,4718,15.5,159
"2021-06-02 01:20:00",17640,12.77,99.50362,7999,16,110,4718,15.5,159
"2021-06-02 01:30:00",17641,12.77,99.49033,7999,16,113,4719,15.5,163
"2021-06-02 01:40:00",17642,12.76,99.49499,7999,16,111,4720,15.5,159
"2021-06-02 01:50:00",17643,12.77,99.49279,7999,16,109,4720,15.5,162
"2021-06-02 02:00:00",17644,12.77,99.49031,7999,16,110,4720,15.5,157
"2021-06-02 02:10:00",17645,12.76,99.48463,7999,16,109,4721,15.5,153
"2021-06-02 02:20:00",17646,12.76,99.47973,7999,16,114,4722,15.5,162
"2021-06-02 02:30:00",17647,12.76,99.48241,7999,16,105,4722,15.5,151
"2021-06-02 02:40:00",17648,12.76,99.47588,7999,16,112,4722,15.5,164
"2021-06-02 02:50:00",17649,12.76,99.47626,7999,16,111,4722,15.5,159
"2021-06-02 03:00:00",17650,12.76,99.4753,7999,16,113,4722,15.5,159
"2021-06-02 03:10:00",17651,12.76,99.46619,7999,16,110,4722,15.5,161
"2021-06-02 03:20:00",17652,12.76,99.45629,7999,16,109,4723,15.5,160
"2021-06-02 03:30:00",17653,12.76,99.45937,7999,16,111,4725,15.5,156
"2021-06-02 03:40:00",17654,12.76,99.46886,7999,16,109,4723,15.5,159
"2021-06-02 03:50:00",17655,12.76,99.4849,7999,16,110,4722,15.5,161
"2021-06-02 04:00:00",17656,12.76,99.48095,7999,16,111,4722,15.5,159
"2021-06-02 04:10:00",17657,12.75,99.46815,7999,16,108,4723,15.5,158
"2021-06-02 04:20:00",17658,12.76,99.47034,7999,16,112,4723,15.5,161
"2021-06-02 04:30:00",17659,12.76,99.47698,7999,16,108,4722,15.5,158
"2021-06-02 04:40:00",17660,12.76,99.48108,7999,16,109,4722,15.5,159
"2021-06-02 04:50:00",17661,12.76,99.47665,7999,16,107,4723,15.5,161
"2021-06-02 05:00:00",17662,12.76,99.4808,7999,16,113,4723,15.5,161
"2021-06-02 05:10:00",17663,12.76,99.4797,7999,16,113,4722,15.5,162
"2021-06-02 05:20:00",17664,12.75,99.48217,7999,16,113,4723,15.5,161
"2021-06-02 05:30:00",17665,12.75,99.49511,7999,16,110,4723,15.5,158
"2021-06-02 05:40:00",17666,12.75,99.49586,7999,16,114,4722,15.5,158
"2021-06-02 05:50:00",17667,12.75,99.51431,7999,16,108,4722,15.5,159
"2021-06-02 06:00:00",17668,12.76,99.51263,7999,16,112,4721,15.5,160
"2021-06-02 06:10:00",17669,12.76,99.51816,7999,16,104,4721,15.5,159
"2021-06-02 06:20:00",17670,12.77,99.52154,7999,16,112,4720,15.5,158
"2021-06-02 06:30:00",17671,12.77,99.5228,7999,16,108,4719,15.5,161
"2021-06-02 06:40:00",17672,12.78,99.51528,7999,16,111,4720,15.5,160
"2021-06-02 06:50:00",17673,12.78,99.53562,7999,16,111,4720,15.5,156
"2021-06-02 07:00:00",17674,12.82,99.52634,7999,16,114,4719,15.5,160
"2021-06-02 07:10:00",17675,12.82,99.53129,7999,16,110,4720,15.5,160
"2021-06-02 07:20:00",17676,12.8,99.52636,7999,16,110,4719,15.5,161
"2021-06-02 07:30:00",17677,12.8,99.51569,7999,16,113,4720,15.5,160
"2021-06-02 07:40:00",17678,12.8,99.50546,7999,16,111,4720,15.5,162
"2021-06-02 07:50:00",17679,12.82,99.50598,7999,16,113,4720,15.5,158
"2021-06-02 08:00:00",17680,12.85,99.51546,7999,16,107,4722,15.5,159
"2021-06-02 08:10:00",17681,12.86,99.50919,7999,16,106,4721,15.5,158
"2021-06-02 08:20:00",17682,12.89,99.50022,7999,16,113,4721,15.5,160
"2021-06-02 08:30:00",17683,12.88,99.48513,7999,16,111,4722,15.5,162
"2021-06-02 08:40:00",17684,12.87,99.48212,7999,16,114,4722,15.5,161
"2021-06-02 08:50:00",17685,12.86,99.49141,7999,16,107,4723,15.5,158
"2021-06-02 09:00:00",17686,12.88,99.49816,7999,16,108,4723,15.5,160
"2021-06-02 09:10:00",17687,12.87,99.48018,7999,16,113,4722,15.5,158
"2021-06-02 09:20:00",17688,12.87,99.4678,7999,16,105,4724,15.5,162
"2021-06-02 09:30:00",17689,12.87,99.46236,7999,16,105,4724,15.5,161
"2021-06-02 09:40:00",17690,12.91,99.4493,7999,16,114,4725,15.5,159
"2021-06-02 09:50:00",17691,12.91,99.43864,7999,16,110,4727,15.5,159
"2021-06-02 10:00:00",17692,12.9,99.42983,7999,16,111,4727,15.5,158
"2021-06-02 10:10:00",17693,12.88,99.43359,7999,16,107,4727,15.5,161
"2021-06-02 10:20:00",17694,12.89,99.43233,7999,16,113,4727,15.5,162
"2021-06-02 10:30:00",17695,12.89,99.426,7999,16,113,4727,15.5,162
"2021-06-02 10:40:00",17696,12.9,99.42059,7999,16,111,4727,15.5,159
"2021-06-02 10:50:00",17697,12.93,99.40347,7999,16,107,4728,15.5,160
"2021-06-02 11:00:00",17698,12.89,99.40682,7999,16,113,4728,15.5,159
"2021-06-02 11:10:00",17699,12.89,99.38662,7999,16,111,4728,15.5,158
"2021-06-02 11:20:00",17700,12.92,99.3874,7999,16,110,4728,15.5,158
"2021-06-02 11:30:00",17701,12.94,99.37971,7999,16,111,4729,15.5,158
"2021-06-02 11:40:00",17702,12.89,99.37881,7999,16,113,4729,15.5,158
"2021-06-02 11:50:00",17703,12.89,99.37256,7999,16,110,4730,15.5,162
"2021-06-02 12:00:00",17704,12.88,99.36422,7999,16,114,4729,15.5,159
"2021-06-02 12:10:00",17705,12.88,99.36019,7999,16,110,4729,15.5,161
"2021-06-02 12:20:00",17706,12.86,99.35091,7999,16,114,4728,15.5,161
"2021-06-02 12:30:00",17707,12.84,99.34704,7999,16,111,4728,15.5,158
"2021-06-02 12:40:00",17708,12.85,99.33689,7999,16,115,4729,15.5,158
"2021-06-02 12:50:00",17709,12.89,99.33408,7999,16,109,4729,15.5,159
"2021-06-02 13:00:00",17710,12.91,99.312,7999,16,114,4730,15.5,160
"2021-06-02 13:10:00",17711,12.92,99.29662,7999,16,109,4731,15.5,161
"2021-06-02 13:20:00",17712,12.94,99.27837,7999,16,109,4731,15.5,160
"2021-06-02 13:30:00",17713,12.94,99.26815,7999,16,107,4732,15.5,159
"2021-06-02 13:40:00",17714,12.93,99.26286,7999,16,105,4733,15.5,160
"2021-06-02 13:50:00",17715,12.93,99.24492,7999,16,114,4732,15.5,160
"2021-06-02 14:00:00",17716,12.93,99.23837,7999,16,107,4734,15.5,160
"2021-06-02 14:10:00",17717,12.92,99.23463,7999,16,108,4734,15.5,162
"2021-06-02 14:20:00",17718,12.93,99.22759,7999,16,113,4734,15.5,161
"2021-06-02 14:30:00",17719,12.92,99.2228,7999,16,113,4735,15.5,160
"2021-06-02 14:40:00",17720,12.91,99.22401,7999,16,112,4735,15.5,160
"2021-06-02 14:50:00",17721,12.92,99.21885,7999,16,115,4734,15.5,158
"2021-06-02 15:00:00",17722,12.92,99.21227,7999,16,112,4734,15.5,157
"2021-06-02 15:10:00",17723,12.9,99.19946,7999,16,110,4735,15.5,158
"2021-06-02 15:20:00",17724,12.9,99.19063,7999,16,114,4734,15.5,157
"2021-06-02 15:30:00",17725,12.9,99.18157,7999,16,109,4734,15.5,157
"2021-06-02 15:40:00",17726,12.92,99.18316,7999,16,110,4734,15.5,158
"2021-06-02 15:50:00",17727,12.92,99.17367,7999,16,112,4733,15.5,160
"2021-06-02 16:00:00",17728,12.89,99.16955,7999,16,109,4733,15.5,161
"2021-06-02 16:10:00",17729,12.88,99.15852,7999,16,111,4733,15.5,159
"2021-06-02 16:20:00",17730,12.88,99.15588,7999,16,113,4733,15.5,159
"2021-06-02 16:30:00",17731,12.88,99.14377,7999,16,113,4733,15.5,161
"2021-06-02 16:40:00",17732,12.87,99.14013,7999,16,114,4733,15.5,154
"2021-06-02 16:50:00",17733,12.87,99.1326,7999,16,110,4733,15.5,158
"2021-06-02 17:00:00",17734,12.87,99.12785,7999,16,108,4731,15.5,158
"2021-06-02 17:10:00",17735,12.86,99.11201,7999,16,107,4733,15.5,163
"2021-06-02 17:20:00",17736,12.86,99.10614,7999,16,108,4733,15.5,160
"2021-06-02 17:30:00",17737,12.85,99.10232,7999,16,109,4733,15.5,158
"2021-06-02 17:40:00",17738,12.85,99.10107,7999,16,112,4733,15.5,160
"2021-06-02 17:50:00",17739,12.85,99.09866,7999,16,113,4732,15.5,160
"2021-06-02 18:00:00",17740,12.84,99.10274,7999,16,113,4732,15.5,159
"2021-06-02 18:10:00",17741,12.83,99.10063,7999,16,113,4731,15.5,163
"2021-06-02 18:20:00",17742,12.83,99.09893,7999,16,110,4730,15.5,159
"2021-06-02 18:30:00",17743,12.83,99.11395,7999,16,112,4730,15.5,160
"2021-06-02 18:40:00",17744,12.82,99.12164,7999,16,114,4728,15.5,159
"2021-06-02 18:50:00",17745,12.82,99.13068,7999,16,111,4728,15.5,160
"2021-06-02 19:00:00",17746,12.82,99.13126,7999,16,110,4725,15.5,159
"2021-06-02 19:10:00",17747,12.82,99.14121,7999,16,105,4725,15.5,160
"2021-06-02 19:20:00",17748,12.82,99.14877,7999,16,113,4723,15.5,162
"2021-06-02 19:30:00",17749,12.82,99.17643,7999,16,113,4721,15.5,160
"2021-06-02 19:40:00",17750,12.81,99.19474,7999,16,112,4719,15.5,161
"2021-06-02 19:50:00",17751,12.8,99.19789,7999,16,101,4717,15.5,158
"2021-06-02 20:00:00",17752,12.81,99.21439,7999,16,114,4715,15.5,162
"2021-06-02 20:10:00",17753,12.8,99.2149,7999,16,110,4715,15.5,160
"2021-06-02 20:20:00",17754,12.8,99.22722,7999,16,111,4714,15.5,161
"2021-06-02 20:30:00",17755,12.8,99.23388,7999,16,108,4713,15.5,159
"2021-06-02 20:40:00",17756,12.79,99.23378,7999,16,114,4713,15.5,161
"2021-06-02 20:50:00",17757,12.8,99.23338,7999,16,113,4712,15.5,159
"2021-06-02 21:00:00",17758,12.79,99.24075,7999,16,109,4712,15.5,162
"2021-06-02 21:10:00",17759,12.78,99.2411,7999,16,109,4712,15.5,159
"2021-06-02 21:20:00",17760,12.78,99.23425,7999,16,111,4712,15.5,166
"2021-06-02 21:30:00",17761,12.78,99.23035,7999,16,114,4712,15.5,162
"2021-06-02 21:40:00",17762,12.78,99.22256,7999,16,113,4711,15.5,159
"2021-06-02 21:50:00",17763,12.78,99.22318,7999,16,111,4712,15.5,161
"2021-06-02 22:00:00",17764,12.78,99.21563,7999,16,114,4712,15.5,159
"2021-06-02 22:10:00",17765,12.77,99.22039,7999,16,113,4713,15.5,160
"2021-06-02 22:20:00",17766,12.78,99.22439,7999,16,114,4713,15.5,161
"2021-06-02 22:30:00",17767,12.78,99.22927,7999,16,111,4712,15.5,160
"2021-06-02 22:40:00",17768,12.78,99.2337,7999,16,114,4712,15.5,159
"2021-06-02 22:50:00",17769,12.77,99.23002,7999,16,109,4711,15.5,156
"2021-06-02 23:00:00",17770,12.77,99.22363,7999,16,107,4712,15.5,161
"2021-06-02 23:10:00",17771,12.77,99.21616,7999,16,114,4713,15.5,162
"2021-06-02 23:20:00",17772,12.76,99.21305,7999,16,111,4713,15.5,158
"2021-06-02 23:30:00",17773,12.76,99.2015,7999,16,105,4713,15.5,163
"2021-06-02 23:40:00",17774,12.76,99.18935,7999,16,109,4714,15.5,159
"2021-06-02 23:50:00",17775,12.76,99.20597,7999,16,109,4715,15.5,160
"2021-06-03 00:00:00",17776,12.76,99.21032,7999,16,109,4714,15.5,160
"2021-06-03 00:10:00",17777,12.76,99.22494,7999,16,113,4713,15.5,162
"2021-06-03 00:20:00",17778,12.76,99.2238,7999,16,113,4712,15.5,164
"2021-06-03 00:30:00",17779,12.77,99.22015,7999,16,113,4712,15.5,158
"2021-06-03 00:40:00",17780,12.76,99.20879,7999,16,110,4714,15.5,156
"2021-06-03 00:50:00",17781,12.76,99.21034,7999,16,113,4714,15.5,161
"2021-06-03 01:00:00",17782,12.76,99.19481,7999,16,113,4714,15.5,164
"2021-06-03 01:10:00",17783,12.76,99.19038,7999,16,109,4715,15.5,161
"2021-06-03 01:20:00",17784,12.76,99.19659,7999,16,114,4715,15.5,160
"2021-06-03 01:30:00",17785,12.76,99.1829,7999,16,110,4716,15.5,158
"2021-06-03 01:40:00",17786,12.76,99.17155,7999,16,107,4717,15.5,163
"2021-06-03 01:50:00",17787,12.76,99.17257,7999,16,112,4716,15.5,158
"2021-06-03 02:00:00",17788,12.76,99.15329,7999,16,113,4718,15.5,159
"2021-06-03 02:10:00",17789,12.76,99.13494,7999,16,112,4719,15.5,157
"2021-06-03 02:20:00",17790,12.76,99.11922,7999,16,112,4720,15.5,162
"2021-06-03 02:30:00",17791,12.76,99.12518,7999,16,109,4720,15.5,159
"2021-06-03 02:40:00",17792,12.76,99.12903,7999,16,108,4721,15.5,158
"2021-06-03 02:50:00",17793,12.76,99.12685,7999,16,111,4722,15.5,158
"2021-06-03 03:00:00",17794,12.76,99.11527,7999,16,112,4722,15.5,159
"2021-06-03 03:10:00",17795,12.76,99.10923,7999,16,114,4723,15.5,162
"2021-06-03 03:20:00",17796,12.76,99.09813,7999,16,111,4724,15.5,161
"2021-06-03 03:30:00",17797,12.76,99.11431,7999,16,114,4725,15.5,159
"2021-06-03 03:40:00",17798,12.75,99.10598,7999,16,109,4724,15.5,159
"2021-06-03 03:50:00",17799,12.76,99.12001,7999,16,109,4724,15.5,160
"2021-06-03 04:00:00",17800,12.76,99.12382,7999,16,113,4723,15.5,163
"2021-06-03 04:10:00",17801,12.76,99.11989,7999,16,107,4723,15.5,162
"2021-06-03 04:20:00",17802,12.75,99.1215,7999,16,114,4723,15.5,157
"2021-06-03 04:30:00",17803,12.75,99.13103,7999,16,114,4722,15.5,159
"2021-06-03 04:40:00",17804,12.75,99.13509,7999,16,111,4722,15.5,160
"2021-06-03 04:50:00",17805,12.75,99.12923,7999,16,115,4721,15.5,161
"2021-06-03 05:00:00",17806,12.75,99.13097,7999,16,110,4722,15.5,161
"2021-06-03 05:10:00",17807,12.76,99.1369,7999,16,113,4722,15.5,160
"2021-06-03 05:20:00",17808,12.76,99.14268,7999,16,113,4721,15.5,161
"2021-06-03 05:30:00",17809,12.75,99.13979,7999,16,112,4720,15.5,158
"2021-06-03 05:40:00",17810,12.76,99.14825,7999,16,105,4721,15.5,161
"2021-06-03 05:50:00",17811,12.75,99.14959,7999,16,112,4720,15.5,160
"2021-06-03 06:00:00",17812,12.75,99.14748,7999,16,109,4722,15.5,159
"2021-06-03 06:10:00",17813,12.76,99.14658,7999,16,108,4721,15.5,161
"2021-06-03 06:20:00",17814,12.75,99.15045,7999,16,112,4720,15.5,158
"2021-06-03 06:30:00",17815,12.75,99.15545,7999,16,114,4721,15.5,160
"2021-06-03 06:40:00",17816,12.76,99.16268,7999,16,109,4720,15.5,161
"2021-06-03 06:50:00",17817,12.76,99.162,7999,16,107,4720,15.5,159
"2021-06-03 07:00:00",17818,12.76,99.17086,7999,16,113,4720,15.5,161
"2021-06-03 07:10:00",17819,12.76,99.17191,7999,16,112,4719,15.5,163
"2021-06-03 07:20:00",17820,12.76,99.1751,7999,16,110,4719,15.5,157
"2021-06-03 07:30:00",17821,12.76,99.17783,7999,16,107,4719,15.5,158
"2021-06-03 07:40:00",17822,12.76,99.18484,7999,16,107,4719,15.5,159
"2021-06-03 07:50:00",17823,12.76,99.19094,7999,16,105,4718,15.5,161
"2021-06-03 08:00:00",17824,12.78,99.18898,7999,16,113,4718,15.5,158
"2021-06-03 08:10:00",17825,12.77,99.19236,7999,16,110,4718,15.5,161
"2021-06-03 08:20:00",17826,12.78,99.18648,7999,16,114,4717,15.5,162
"2021-06-03 08:30:00",17827,12.77,99.18861,7999,16,114,4719,15.5,155
"2021-06-03 08:40:00",17828,12.77,99.20194,7999,16,112,4717,15.5,161
"2021-06-03 08:50:00",17829,12.76,99.2084,7999,16,110,4716,15.5,158
"2021-06-03 09:00:00",17830,12.75,99.21162,7999,16,111,4716,15.5,162
"2021-06-03 09:10:00",17831,12.75,99.21273,7999,16,109,4716,15.5,159
"2021-06-03 09:20:00",17832,12.76,99.21237,7999,16,112,4716,15.5,158
"2021-06-03 09:30:00",17833,12.78,99.20217,7999,16,107,4716,15.5,160
"2021-06-03 09:40:00",17834,12.78,99.19826,7999,16,110,4717,15.5,160
"2021-06-03 09:50:00",17835,12.8,99.19286,7999,16,112,4718,15.5,159
"2021-06-03 10:00:00",17836,12.83,99.18154,7999,16,113,4719,15.5,160
"2021-06-03 10:10:00",17837,12.84,99.16384,7999,16,110,4719,15.5,159
"2021-06-03 10:20:00",17838,12.83,99.15693,7999,16,114,4720,15.5,160
"2021-06-03 10:30:00",17839,12.87,99.14123,7999,16,110,4722,15.5,160
"2021-06-03 10:40:00",17840,12.86,99.12531,7999,16,107,4722,15.5,162
"2021-06-03 10:50:00",17841,12.87,99.10364,7999,16,106,4724,15.5,160
"2021-06-03 11:00:00",17842,12.89,99.09483,7999,16,113,4726,15.5,159
"2021-06-03 11:10:00",17843,12.86,99.09248,7999,16,112,4726,15.5,159
"2021-06-03 11:20:00",17844,12.88,99.08739,7999,16,110,4726,15.5,157
"2021-06-03 11:30:00",17845,12.89,99.06693,7999,16,108,4728,15.5,160
"2021-06-03 11:40:00",17846,12.91,99.05609,7999,16,114,4728,15.5,164
"2021-06-03 11:50:00",17847,12.9,99.04675,7999,16,105,4730,15.5,161
"2021-06-03 12:00:00",17848,12.9,99.03843,7999,16,110,4731,15.5,159
"2021-06-03 12:10:00",17849,12.9,99.02447,7999,16,114,4732,15.5,159
"2021-06-03 12:20:00",17850,12.89,99.01813,7999,16,109,4733,15.5,158
"2021-06-03 12:30:00",17851,12.88,99.00195,7999,16,110,4732,15.5,163
"2021-06-03 12:40:00",17852,12.88,99.00222,7999,16,114,4733,15.5,157
"2021-06-03 12:50:00",17853,12.91,98.99532,7999,16,114,4734,15.5,160
"2021-06-03 13:00:00",17854,12.9,98.98529,7999,16,111,4734,15.5,161
"2021-06-03 13:10:00",17855,12.89,98.97884,7999,16,112,4734,15.5,159
"2021-06-03 13:20:00",17856,12.9,98.96996,7999,16,105,4735,15.5,161
"2021-06-03 13:30:00",17857,12.89,98.96542,7999,16,107,4735,15.5,160
"2021-06-03 13:40:00",17858,12.92,98.94934,7999,16,105,4735,15.5,161
"2021-06-03 13:50:00",17859,12.9,98.93988,7999,16,111,4736,15.5,159
"2021-06-03 14:00:00",17860,12.9,98.93813,7999,16,106,4734,15.5,158
"2021-06-03 14:10:00",17861,12.88,98.94146,7999,16,106,4735,15.5,159
"2021-06-03 14:20:00",17862,12.9,98.94081,7999,16,104,4735,15.5,160
"2021-06-03 14:30:00",17863,12.9,98.94486,7999,16,107,4734,15.5,158
"2021-06-03 14:40:00",17864,12.88,98.94341,7999,16,114,4733,15.5,157
"2021-06-03 14:50:00",17865,12.88,98.92981,7999,16,111,4732,15.5,162
"2021-06-03 15:00:00",17866,12.88,98.93101,7999,16,113,4732,15.5,159
"2021-06-03 15:10:00",17867,12.88,98.93532,7999,16,110,4730,15.5,159
"2021-06-03 15:20:00",17868,12.87,98.91483,7999,16,114,4732,15.5,161
"2021-06-03 15:30:00",17869,12.87,98.90307,7999,16,113,4731,15.5,157
"2021-06-03 15:40:00",17870,12.87,98.89917,7999,16,111,4731,15.5,158
"2021-06-03 15:50:00",17871,12.86,98.89667,7999,16,109,4732,15.5,161
"2021-06-03 16:00:00",17872,12.85,98.88526,7999,16,114,4731,15.5,161
"2021-06-03 16:10:00",17873,12.86,98.88248,7999,16,109,4730,15.5,159
"2021-06-03 16:20:00",17874,12.86,98.85618,7999,16,113,4731,15.5,158
"2021-06-03 16:30:00",17875,12.86,98.83672,7999,16,114,4731,15.5,158
"2021-06-03 16:40:00",17876,12.85,98.81775,7999,16,111,4733,15.5,160
"2021-06-03 16:50:00",17877,12.84,98.8223,7999,16,112,4732,15.5,160
"2021-06-03 17:00:00",17878,12.84,98.83703,7999,16,113,4733,15.5,157
"2021-06-03 17:10:00",17879,12.83,98.82093,7999,16,113,4730,15.5,153
"2021-06-03 17:20:00",17880,12.83,98.82758,7999,16,110,4731,15.5,159
"2021-06-03 17:30:00",17881,12.83,98.82737,7999,16,108,4730,15.5,163
"2021-06-03 17:40:00",17882,12.82,98.82523,7999,16,113,4730,15.5,162
"2021-06-03 17:50:00",17883,12.82,98.8231,7999,16,112,4729,15.5,159
"2021-06-03 18:00:00",17884,12.83,98.82269,7999,16,115,4728,15.5,162
"2021-06-03 18:10:00",17885,12.82,98.83679,7999,16,110,4727,15.5,153
"2021-06-03 18:20:00",17886,12.82,98.83949,7999,16,113,4726,15.5,158
"2021-06-03 18:30:00",17887,12.81,98.8399,7999,16,113,4725,15.5,162
"2021-06-03 18:40:00",17888,12.81,98.84435,7999,16,107,4723,15.5,162
"2021-06-03 18:50:00",17889,12.8,98.84959,7999,16,114,4722,15.5,162
"2021-06-03 19:00:00",17890,12.8,98.84533,7999,16,113,4722,15.5,159
"2021-06-03 19:10:00",17891,12.8,98.83997,7999,16,114,4721,15.5,159
"2021-06-03 19:20:00",17892,12.79,98.83282,7999,16,108,4721,15.5,159
"2021-06-03 19:30:00",17893,12.79,98.84683,7999,16,111,4720,15.5,156
"2021-06-03 19:40:00",17894,12.78,98.85442,7999,16,113,4720,15.5,160
"2021-06-03 19:50:00",17895,12.78,98.8653,7999,16,111,4718,15.5,161
"2021-06-03 20:00:00",17896,12.78,98.87188,7999,16,111,4717,15.5,164
"2021-06-03 20:10:00",17897,12.78,98.9173,7999,16,107,4714,15.5,159
"2021-06-03 20:20:00",17898,12.78,98.94385,7999,16,113,4712,15.5,161
"2021-06-03 20:30:00",17899,12.78,98.93898,7999,16,112,4710,15.5,160
"2021-06-03 20:40:00",17900,12.77,98.95449,7999,16,108,4708,15.5,160
"2021-06-03 20:50:00",17901,12.77,98.96948,7999,16,106,4706,15.5,157
"2021-06-03 21:00:00",17902,12.77,98.97345,7999,16,111,4706,15.5,159
"2021-06-03 21:10:00",17903,12.77,98.96857,7999,16,109,4705,15.5,159
"2021-06-03 21:20:00",17904,12.77,98.97991,7999,16,113,4705,15.5,159
"2021-06-03 21:30:00",17905,12.77,99.01377,7999,16,102,4704,15.5,161
"2021-06-03 21:40:00",17906,12.77,99.02325,7999,16,110,4701,15.5,158
"2021-06-03 21:50:00",17907,12.77,99.03222,7999,16,107,4699,15.5,160
"2021-06-03 22:00:00",17908,12.77,99.03405,7999,16,108,4699,15.5,161
"2021-06-03 22:10:00",17909,12.77,99.01095,7999,16,108,4700,15.5,158
"2021-06-03 22:20:00",17910,12.76,99.00846,7999,16,111,4700,15.5,158
"2021-06-03 22:30:00",17911,12.77,98.99049,7999,16,113,4701,15.5,158
"2021-06-03 22:40:00",17912,12.77,99.01385,7999,16,109,4702,15.5,157
"2021-06-03 22:50:00",17913,12.77,99.0079,7999,16,108,4701,15.5,160
"2021-06-03 23:00:00",17914,12.77,99.01427,7999,16,111,4700,15.5,158
"2021-06-03 23:10:00",17915,12.76,99.02401,7999,16,113,4701,15.5,162
"2021-06-03 23:20:00",17916,12.77,99.00883,7999,16,111,4700,15.5,159
"2021-06-03 23:30:00",17917,12.77,99.00363,7999,16,109,4702,15.5,158
"2021-06-03 23:40:00",17918,12.77,99.0034,7999,16,113,4702,15.5,159
"2021-06-03 23:50:00",17919,12.77,99.01558,7999,16,113,4702,15.5,158
"2021-06-04 00:00:00",17920,12.76,99.02626,7999,16,112,4702,15.5,159
"2021-06-04 00:10:00",17921,12.76,99.03071,7999,16,112,4701,15.5,159
"2021-06-04 00:20:00",17922,12.77,99.033,7999,16,107,4701,15.5,162
"2021-06-04 00:30:00",17923,12.76,99.00835,7999,16,112,4701,15.5,161
"2021-06-04 00:40:00",17924,12.76,98.98466,7999,16,108,4703,15.5,158
"2021-06-04 00:50:00",17925,12.76,98.97491,7999,16,112,4704,15.5,158
"2021-06-04 01:00:00",17926,12.76,98.95951,7999,16,107,4705,15.5,159
"2021-06-04 01:10:00",17927,12.76,98.9742,7999,16,107,4706,15.5,162
"2021-06-04 01:20:00",17928,12.76,99.06675,7999,16,114,4701,15.5,161
"2021-06-04 01:30:00",17929,12.76,99.0638,7999,16,111,4700,15.5,160
"2021-06-04 01:40:00",17930,12.76,99.04404,7999,16,113,4700,15.5,161
"2021-06-04 01:50:00",17931,12.76,99.01619,7999,16,111,4702,15.5,160
"2021-06-04 02:00:00",17932,12.76,98.99281,7999,16,107,4703,15.5,162
"2021-06-04 02:10:00",17933,12.76,98.94189,7999,16,113,4707,15.5,158
"2021-06-04 02:20:00",17934,12.76,98.96039,7999,16,107,4709,15.5,161
"2021-06-04 02:30:00",17935,12.76,98.93727,7999,16,113,4709,15.5,158
"2021-06-04 02:40:00",17936,12.76,98.95847,7999,16,114,4710,15.5,161
"2021-06-04 02:50:00",17937,12.76,98.95215,7999,16,107,4710,15.5,164
"2021-06-04 03:00:00",17938,12.76,98.94176,7999,16,111,4710,15.5,158
"2021-06-04 03:10:00",17939,12.76,98.93383,7999,16,113,4710,15.5,156
"2021-06-04 03:20:00",17940,12.76,98.93481,7999,16,109,4711,15.5,157
"2021-06-04 03:30:00",17941,12.76,98.94283,7999,16,113,4710,15.5,159
"2021-06-04 03:40:00",17942,12.75,98.92842,7999,16,114,4711,15.5,155
"2021-06-04 03:50:00",17943,12.76,98.92704,7999,16,111,4712,15.5,159
"2021-06-04 04:00:00",17944,12.75,98.93913,7999,16,108,4712,15.5,161
"2021-06-04 04:10:00",17945,12.76,98.94289,7999,16,105,4711,15.5,161
"2021-06-04 04:20:00",17946,12.76,98.94818,7999,16,114,4712,15.5,158
"2021-06-04 04:30:00",17947,12.75,98.96014,7999,16,114,4710,15.5,159
"2021-06-04 04:40:00",17948,12.76,98.96145,7999,16,114,4711,15.5,156
"2021-06-04 04:50:00",17949,12.75,98.95825,7999,16,111,4710,15.5,160
"2021-06-04 05:00:00",17950,12.76,98.96907,7999,16,110,4710,15.5,158
"2021-06-04 05:10:00",17951,12.75,98.9758,7999,16,113,4709,15.5,159
"2021-06-04 05:20:00",17952,12.75,98.98897,7999,16,107,4709,15.5,159
"2021-06-04 05:30:00",17953,12.75,98.99812,7999,16,113,4708,15.5,162
"2021-06-04 05:40:00",17954,12.75,99.00323,7999,16,112,4707,15.5,159
"2021-06-04 05:50:00",17955,12.75,99.0078,7999,16,109,4707,15.5,160
"2021-06-04 06:00:00",17956,12.75,99.02512,7999,16,114,4706,15.5,158
"2021-06-04 06:10:00",17957,12.75,99.02617,7999,16,111,4705,15.5,159
"2021-06-04 06:20:00",17958,12.75,99.02628,7999,16,108,4704,15.5,161
"2021-06-04 06:30:00",17959,12.75,99.02374,7999,16,110,4704,15.5,158
"2021-06-04 06:40:00",17960,12.75,99.03793,7999,16,110,4705,15.5,159
"2021-06-04 06:50:00",17961,12.75,99.0415,7999,16,113,4705,15.5,157
"2021-06-04 07:00:00",17962,12.75,99.04969,7999,16,112,4705,15.5,159
"2021-06-04 07:10:00",17963,12.75,99.07019,7999,16,109,4703,15.5,161
"2021-06-04 07:20:00",17964,12.75,99.07068,7999,16,110,4702,15.5,161
"2021-06-04 07:30:00",17965,12.75,99.08185,7999,16,112,4701,15.5,159
